n_hit,uid,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,omegaS0,pEhigh,phiH,phiHmul2010,pR,pT,rho,sageA15,sigma,smul,theta,zeta
38,cd99ed123c521fd879c7542691601411,1.262474685,1.209108304,1.018907064,0.495290089,0.570670365,17.18541064,0.22013221,0.270750304,1.129682351,0.620648695,0.428110426,0.242535799,0.509737282,0.598003178,0.103058885,0.810553359,0.131450371,0.006137282,0.060217778,0.017148741,1.3819158,0.041969111,0.373231053,3.646625484,1.281579963,0.696541044,0.001401689,0.004715319,0.953291417,0.000587704,1.115159856,0.097464334,0.391356613
38,d43a0c32de859907a2c3f444ac1d559a,1.272289581,1.213723981,1.031484117,0.502975271,0.565225916,17.22326107,0.220036376,0.274172905,1.127853907,0.622283813,0.427286924,0.243367783,0.510479532,0.600296748,0.102912789,0.804744257,0.131296746,0.006123945,0.059041292,0.017172948,1.380567164,0.04200179,0.375729497,3.640188458,1.26275268,0.695783918,0.001422118,0.004783964,0.954654002,0.000586129,1.1095318,0.097510303,0.382069906
38,744380ab4c3941ac36b16d7aeb731470,1.278333958,1.217700816,1.023526107,0.503437479,0.570244212,17.1748422,0.219770183,0.271727321,1.121279278,0.623807617,0.427235979,0.24138235,0.512621181,0.599928427,0.103542741,0.810344857,0.131814819,0.006139611,0.058992794,0.01713199,1.373741275,0.041937404,0.376560777,3.658501563,1.258477971,0.695572578,0.001418464,0.004661464,0.954459832,0.000586451,1.104078088,0.097675339,0.385519673
38,6a496be40645fef1536b15f325e3df56,1.275784197,1.215545385,1.02915095,0.508072187,0.564024314,17.27089478,0.219828502,0.265198413,1.1234174,0.624386309,0.425837632,0.244006894,0.511539878,0.596496053,0.103211909,0.808574675,0.131994739,0.006177634,0.059053084,0.017055604,1.368375947,0.041892122,0.376520609,3.675091458,1.276421243,0.696025264,0.001405095,0.004691884,0.953946779,0.000587204,1.108535656,0.097711226,0.375073963
38,7b03d4c67d485b4d3fd01c7ba129a17c,1.278383816,1.219213749,1.02997433,0.505001357,0.559380443,17.39041701,0.220356072,0.268852533,1.134749894,0.628205458,0.427786488,0.246105555,0.509573955,0.600274756,0.103532652,0.81378873,0.131707777,0.006147541,0.058194428,0.017022997,1.361767725,0.041815153,0.380383894,3.674193299,1.281895369,0.696213975,0.001410281,0.004919928,0.950104822,0.00058953,1.109246308,0.097669801,0.365232712
38,9abe655884219fd01f2aff19a937e16d,1.292848089,1.211612329,1.017708114,0.512212591,0.551629821,17.41721163,0.220805977,0.2588129,1.13299929,0.630332322,0.429452013,0.24951185,0.506273343,0.602314287,0.104331709,0.809524531,0.13124198,0.006128423,0.057653294,0.017008474,1.359722916,0.041822118,0.378382943,3.680009879,1.267762955,0.695880453,0.001389176,0.004973187,0.946861384,0.000588314,1.111894379,0.097814257,0.35414075
38,58207f33f44f03160689732cb6bc2ed1,1.296106773,1.210649046,1.021608347,0.522687811,0.550579736,17.47717936,0.22047495,0.252509895,1.139600619,0.630043603,0.427261737,0.253100242,0.508169168,0.602816104,0.104660892,0.80795101,0.13136297,0.00611456,0.056913043,0.016935569,1.355729784,0.041771425,0.378260041,3.672484483,1.257548953,0.695642571,0.00140611,0.004972478,0.949341945,0.0005878,1.112969107,0.097741655,0.346566818
38,e7b047ba17787a8888c432473d1bb5ab,1.281499742,1.208960027,1.021302523,0.519703232,0.546908409,17.36956223,0.219997217,0.24334171,1.144978025,0.630205064,0.426823501,0.255266783,0.511841354,0.605186087,0.103863041,0.810817213,0.131393271,0.006122813,0.056582425,0.016916251,1.36312388,0.041734093,0.381933388,3.673747551,1.257379707,0.695838192,0.001396416,0.005126413,0.952827767,0.000589186,1.109379404,0.097751251,0.358332131
38,089909714f499887eed2be1ae17e97ba,1.267175618,1.207011384,1.012561132,0.51322103,0.54603368,17.4699018,0.220127488,0.239071419,1.149786564,0.626817786,0.426025797,0.253787943,0.51279403,0.605520411,0.103296638,0.812250118,0.131829107,0.006149208,0.055319787,0.016960292,1.361086494,0.04178153,0.384442715,3.688424012,1.256349349,0.69586626,0.001402006,0.005266339,0.956507929,0.00059223,1.112086294,0.097903389,0.348908188
38,4a4f7cdae4605ab9e3a1900ccffb43a1,1.281763079,1.212998745,1.01081592,0.501789788,0.548171406,17.47740295,0.219747074,0.246329888,1.142371724,0.625504439,0.427773348,0.251099179,0.516307205,0.602922069,0.1029292,0.807572797,0.132412886,0.006145582,0.054052695,0.016912378,1.358770537,0.041702568,0.386852904,3.694770979,1.23771178,0.695561951,0.001412689,0.005007116,0.959858376,0.000592558,1.106684112,0.097894759,0.341344908
38,162d20c15b9b8fd7b33e42f6268dc66b,1.278160032,1.210768851,1.001392748,0.499946205,0.541317171,17.55573359,0.219353326,0.247895966,1.141850726,0.627332875,0.429208709,0.25225849,0.513731335,0.605372741,0.103332197,0.802227549,0.132234858,0.006104476,0.053441085,0.016862026,1.366152976,0.041708983,0.382955077,3.711277076,1.240045811,0.695147464,0.00138944,0.004763512,0.963208287,0.000596249,1.106391318,0.098008184,0.340734175
38,431162b06f8c52931cc8e3036f636f89,1.275259224,1.214892685,1.004648991,0.49281417,0.535210316,17.62368656,0.219923009,0.245928567,1.140238839,0.62643033,0.426668048,0.253118122,0.510134854,0.603019703,0.103724393,0.803901709,0.131932353,0.006062684,0.05363919,0.016876143,1.373723757,0.041721801,0.381660733,3.723410202,1.236520458,0.695765858,0.001403954,0.004760213,0.962987542,0.000597153,1.10577187,0.098129328,0.34922627
38,3391aa30e0712ac6c37b689b64abd9e5,1.261202469,1.214234215,1.005487929,0.487214355,0.530029429,17.55534062,0.21983384,0.238783562,1.138982885,0.625840848,0.430343706,0.252995972,0.511321074,0.602576005,0.103928004,0.807156883,0.131274025,0.006067118,0.052458078,0.01682584,1.3663134,0.041638879,0.383875304,3.740076383,1.238297338,0.695500601,0.00138092,0.004708367,0.962017131,0.000593516,1.105641194,0.09810407,0.352407485
38,b80c251d20afb726af9bc0674390ffa8,1.272628938,1.217946001,1.010243411,0.494953268,0.532901913,17.55138737,0.220201665,0.23620642,1.141336049,0.629627193,0.426776217,0.256849739,0.514464044,0.602758458,0.104223258,0.806765309,0.131420322,0.00606274,0.052748876,0.01686035,1.361605141,0.04166298,0.381137888,3.750352852,1.257473581,0.695954862,0.001376852,0.004778046,0.958471985,0.000597302,1.104508838,0.098014659,0.36047456
38,4d82bd00b0b557ced36bc4a89f7aae53,1.270698197,1.221316379,1.019959592,0.504271715,0.540219757,17.65313341,0.219751827,0.247660735,1.152024725,0.632467479,0.430755,0.259843389,0.512832782,0.605070841,0.105033209,0.8035868,0.130834977,0.006110047,0.05369166,0.016850516,1.355599655,0.041631421,0.377716659,3.765459202,1.27165693,0.69634314,0.00138149,0.004615611,0.957589924,0.000600647,1.105327701,0.098083197,0.352114704
38,a1c82060315ed519a1447f07f4bbc54f,1.26114789,1.220407348,1.028264433,0.512286403,0.536021304,17.54097717,0.219673388,0.258514422,1.160000829,0.634050218,0.433481312,0.259499378,0.513853637,0.604238013,0.105804919,0.807514576,0.131238783,0.00612353,0.053774281,0.016773432,1.357217807,0.041672868,0.374328719,3.75468022,1.257437348,0.696897494,0.001384757,0.004799914,0.955617204,0.000598379,1.110226704,0.098148976,0.358872435
38,55f2db5fc90fbf9a787794205c6bf40c,1.253262758,1.21417042,1.036454287,0.5120493,0.532874344,17.57432054,0.219628205,0.247621914,1.16018385,0.632543769,0.434419484,0.262379673,0.511730549,0.602429603,0.10510466,0.80634797,0.130789085,0.006128622,0.054968169,0.016839283,1.353541763,0.041596259,0.373675567,3.772905041,1.261093259,0.697077147,0.001402605,0.004624255,0.959002789,0.000601621,1.110123971,0.09809166,0.370567738
38,58949ba2526719c4bb3d4fa4174a3625,1.267374993,1.208849574,1.037894568,0.506587329,0.53954799,17.67498108,0.219425702,0.252543253,1.168270284,0.631641683,0.437294159,0.260580396,0.514375512,0.605206741,0.105170523,0.800745615,0.1313989,0.006170105,0.053900437,0.016876187,1.350616247,0.041583124,0.37353877,3.759918597,1.279213369,0.697455936,0.00142847,0.004395699,0.956594049,0.000598647,1.115425284,0.09817934,0.35962837
38,9ff0e628ccd41bc96cb35c38f589f93b,1.276866127,1.20639946,1.025120933,0.500882863,0.544588636,17.58354701,0.219350716,0.263098855,1.165950058,0.633964391,0.438215523,0.261775073,0.51386716,0.601206755,0.105731929,0.800835114,0.131670983,0.006161552,0.053146623,0.016925607,1.34787986,0.041630493,0.374661864,3.774494682,1.270461206,0.697320795,0.001427219,0.004355117,0.957947913,0.000602611,1.112082786,0.098046038,0.364906375
38,7ec8a9b46d5c905f5c9f2350a6fa98cd,1.284035715,1.202419691,1.021774749,0.509203836,0.533486482,17.69755602,0.219881505,0.267945131,1.162677515,0.637801278,0.439347395,0.25841787,0.510820543,0.603748187,0.105078784,0.793113617,0.131395184,0.006201768,0.05419898,0.016911726,1.343750188,0.041677022,0.37557816,3.765294658,1.252878192,0.697835695,0.001435049,0.004477888,0.956656646,0.000604693,1.117670682,0.098037266,0.371473052
38,1e37dd3652dfce3bee6fbda9540b18c8,1.296923978,1.201848472,1.023473468,0.51503074,0.524090283,17.62682638,0.219408705,0.277238787,1.173301979,0.637496999,0.436999294,0.259865659,0.508565965,0.604587562,0.105121062,0.791266313,0.132081983,0.006170513,0.053329421,0.016970497,1.347677854,0.041637443,0.374163172,3.763251824,1.238882987,0.698545666,0.001412548,0.004527718,0.955798149,0.000607531,1.115049085,0.098162013,0.37920213
38,768faa191605751d5a293140ab686d84,1.302894806,1.198160868,1.023544117,0.514518303,0.525899286,17.60684674,0.219727472,0.272036844,1.17987271,0.640543845,0.43602437,0.259300256,0.504979799,0.608532188,0.10563895,0.782046522,0.132133236,0.006188374,0.052117708,0.017036674,1.348502968,0.041565788,0.375126851,3.754733594,1.238853356,0.699351656,0.001421631,0.004455803,0.955662925,0.000609699,1.112168552,0.098311113,0.38825259
38,12334582f81808bfb6dfee62fb7c46cf,1.304360199,1.202422774,1.023515676,0.51777132,0.517739194,17.50828281,0.219398843,0.276338777,1.182723603,0.639781914,0.432610587,0.26202524,0.506117064,0.612377847,0.104772568,0.772064018,0.131542704,0.006180986,0.053127499,0.017100503,1.35422947,0.041600707,0.375915439,3.739360714,1.229168939,0.699984341,0.001423741,0.004647187,0.95456583,0.000610119,1.112843998,0.098422456,0.392592943
38,de505297653ea029161805af8439dc19,1.313423422,1.197701126,1.036052886,0.525982366,0.522915108,17.5425707,0.218969888,0.26496479,1.191523675,0.636370309,0.432359467,0.258422903,0.509093865,0.609316404,0.104176242,0.778261068,0.132105446,0.006201216,0.054205385,0.017167358,1.357054593,0.041535684,0.371980205,3.742013947,1.218990079,0.700391247,0.001403417,0.004538549,0.957178669,0.000609045,1.109686561,0.098440215,0.38145467
38,abaa4b044e2d82acc8cc588d8751402d,1.322137122,1.196694912,1.044105189,0.528515601,0.533000514,17.65157262,0.218532819,0.255521497,1.186675835,0.636888712,0.429885171,0.258977426,0.512750104,0.608282572,0.104672061,0.768382718,0.131682748,0.006239239,0.053037814,0.017234279,1.357112748,0.041539492,0.372621714,3.75476601,1.227312684,0.701341292,0.001411099,0.004547482,0.955702939,0.000607072,1.115083359,0.098458904,0.389363075
38,ab946403da2505ce6e407df5c95ee71b,1.333038912,1.204191479,1.032961063,0.52298388,0.525792661,17.70816015,0.21825557,0.252564304,1.181646198,0.63521947,0.426859067,0.257315263,0.515494647,0.608989615,0.104422857,0.777394461,0.131522967,0.00621458,0.053615094,0.017318236,1.35071155,0.041615063,0.372249032,3.763240359,1.211622678,0.70051678,0.001434009,0.0042985,0.952445693,0.000605177,1.113782196,0.098581736,0.379459878
38,1a7e8bc2b5dfb9fbdf827059a24add88,1.342344263,1.19947766,1.032653884,0.521790736,0.517536035,17.80383138,0.218814373,0.250198464,1.172726565,0.632577593,0.427842641,0.261155964,0.511673131,0.605722839,0.10444888,0.787023969,0.131887076,0.006250409,0.053814079,0.017318268,1.344024916,0.041575226,0.374746662,3.751137645,1.195318975,0.701363501,0.001429139,0.004442074,0.951205323,0.000605334,1.115811057,0.098596818,0.372729184
38,f569af323862a7f80917dbcd5c5e24c2,1.329202177,1.205766317,1.04484745,0.530080578,0.508075433,17.75619949,0.219048832,0.256517482,1.175857148,0.633212287,0.424870701,0.259550436,0.511247304,0.604749743,0.105210671,0.794010016,0.132089887,0.006219862,0.054507226,0.017262029,1.342013066,0.041555904,0.37694404,3.732951954,1.19529139,0.702211551,0.001409446,0.004676937,0.953032585,0.000607864,1.117283915,0.098509637,0.377515587
38,81f64186f0551a3c35c6a1d726cce4aa,1.325971856,1.202639425,1.053538074,0.526605866,0.50940851,17.80599852,0.219289419,0.259898215,1.170978789,0.632237936,0.427353562,0.258764373,0.511609203,0.605920924,0.104317484,0.797444993,0.13147564,0.006234651,0.053816392,0.017330104,1.339145012,0.041572781,0.379570433,3.715631175,1.188257197,0.70273732,0.001420487,0.004714935,0.951182232,0.000609482,1.117103875,0.09848135,0.381781904
38,3edd63b7f56abcc6bbdaa345fea63b74,1.341745409,1.207120203,1.062732953,0.536466101,0.515897393,17.83765192,0.219038171,0.259966854,1.171290573,0.630158286,0.424303621,0.260185652,0.512847119,0.608740017,0.104051318,0.80291729,0.131144215,0.006279531,0.054090927,0.017306702,1.343426937,0.041615273,0.375660352,3.732376535,1.177887853,0.702003777,0.001431854,0.004577565,0.951114696,0.000612599,1.121345049,0.098506466,0.380663263
38,aa6afabe74486ce00a74cdfec6901850,1.334659849,1.207221848,1.062532946,0.534825438,0.5153122,17.71942023,0.219090816,0.266346936,1.170682377,0.629876335,0.425824747,0.256295284,0.509380014,0.612042606,0.104954081,0.797869366,0.130608268,0.006245329,0.053789935,0.017279045,1.347396372,0.041617158,0.379358626,3.725929628,1.193325255,0.702803809,0.001419058,0.004577285,0.951778168,0.000612457,1.126368682,0.098640295,0.381523439
38,2621eca72f083be38046fb2e362def45,1.344183881,1.213627308,1.065342517,0.527120111,0.503850852,17.78489284,0.218961484,0.261677384,1.163801212,0.627000814,0.424684418,0.257543628,0.510232681,0.608681462,0.105379878,0.789529887,0.130696722,0.00620159,0.054144386,0.017193901,1.340613534,0.041662166,0.382263147,3.711456593,1.192963539,0.702911612,0.001419916,0.004777321,0.949791919,0.000608776,1.130978211,0.098563295,0.380682172
38,3b5a00f38f2495f0ae23039874523839,1.348145832,1.213823575,1.066788083,0.52412467,0.510257836,17.74025054,0.218532464,0.263740389,1.166988299,0.623090493,0.422711567,0.254757977,0.509377815,0.606685653,0.104851107,0.789000289,0.130490678,0.006222694,0.053898187,0.017212372,1.336746859,0.041629484,0.381571417,3.693453982,1.181281114,0.702636006,0.001425718,0.004747551,0.951296456,0.000607144,1.134886666,0.098431349,0.384519202
38,9576e4fe127445ffbbee8d78ba7bed7a,1.353739439,1.22177081,1.072105249,0.519490319,0.506426536,17.83224088,0.218675203,0.254180091,1.164468678,0.624389411,0.41871858,0.251224378,0.509920042,0.603736208,0.105003686,0.797350054,0.131007378,0.006196009,0.05517197,0.01713348,1.34413022,0.041601848,0.382033572,3.710914863,1.172680681,0.703204944,0.001434222,0.004902022,0.949238172,0.000607844,1.13681766,0.098373922,0.377527978
38,81073650504e524dbec5a1a728502c4b,1.365658548,1.227891381,1.080499674,0.518281692,0.502840771,17.91785341,0.218313781,0.246245431,1.157882022,0.624844432,0.418849634,0.249691638,0.510453702,0.603047156,0.104525419,0.803048612,0.130435082,0.00617002,0.056347127,0.017174242,1.336891545,0.041546695,0.385629555,3.723055942,1.188959468,0.702437892,0.001457652,0.004982235,0.947958539,0.00061165,1.137060543,0.098279334,0.369420877
38,a68b7cfb86083020232c122d6677155d,1.380847331,1.225134298,1.067499557,0.510796072,0.50763218,17.84400931,0.218766803,0.235244079,1.147360281,0.626408116,0.419140508,0.252131899,0.506663887,0.606285918,0.104641152,0.801642939,0.130240505,0.006157406,0.055152633,0.017091523,1.341928041,0.041589563,0.388539983,3.738700822,1.197903344,0.701684252,0.001465617,0.004727623,0.946121192,0.000608754,1.136008139,0.098265157,0.361278535
38,ac5e6015f37eec6e1306da40d0bd3fd6,1.381560772,1.22599617,1.078529265,0.520391597,0.515686104,17.8648982,0.218977492,0.24471378,1.155396232,0.62405994,0.420588866,0.249724241,0.509605115,0.60427565,0.104351526,0.810085017,0.130572728,0.006190253,0.056001126,0.017107306,1.33476575,0.041630771,0.390486378,3.725924514,1.21649135,0.700804618,0.001465019,0.004731246,0.949700214,0.000611842,1.131765579,0.098103778,0.355549145
38,4017b6024d165876504dfacc8eaa8cc7,1.378840245,1.223817632,1.075330521,0.519107415,0.527162038,17.75785943,0.219527879,0.234481458,1.149205371,0.624767824,0.423903909,0.250955396,0.50641219,0.604328422,0.104536007,0.81275027,0.130657266,0.00616714,0.056471329,0.017077168,1.327429419,0.041689992,0.392576952,3.729774467,1.216343627,0.700307071,0.001446618,0.004952569,0.95231272,0.000613631,1.126348579,0.098088532,0.359560344
38,4ae4f87db40e052d73a5788a0988f683,1.380892516,1.221384287,1.068270428,0.520969534,0.532141243,17.69668642,0.219297219,0.231708057,1.142153733,0.621931245,0.42314886,0.248613749,0.508429938,0.604873208,0.105127061,0.813688478,0.130238804,0.006205318,0.056361786,0.017139716,1.332169748,0.041743991,0.395506321,3.72698757,1.226002574,0.700807494,0.001420292,0.005101955,0.955866377,0.000617396,1.120933733,0.098123343,0.368510537
38,ac252dd5012b8fe4e0b17034858d41de,1.392674601,1.219614786,1.059507697,0.517931752,0.522054072,17.6285165,0.219858907,0.235285921,1.132112752,0.618245043,0.424187369,0.249033684,0.508490591,0.608154837,0.104678981,0.806560801,0.129916622,0.006221491,0.057273311,0.017053641,1.328403644,0.041692693,0.393569842,3.717245441,1.227333809,0.700500507,0.001427675,0.004850194,0.957451572,0.000621169,1.126409311,0.098204183,0.371529066
38,67e7afb887034386138d05564a3c8821,1.386123556,1.219167817,1.063209003,0.524497903,0.513806829,17.74250353,0.219466788,0.243649648,1.123129929,0.614678579,0.424221314,0.250568557,0.50879512,0.604827387,0.105501929,0.801439699,0.129861699,0.00624138,0.056455702,0.017043407,1.327505243,0.041651132,0.39351049,3.711839541,1.235109287,0.701303412,0.001435734,0.004804496,0.961002024,0.000619635,1.124202466,0.098294615,0.373082893
38,e6dc1a0f1f1f2b6021e42c93087e2e41,1.398283746,1.22079821,1.075185561,0.519882554,0.522342819,17.76946724,0.219425658,0.234093931,1.11999878,0.612329336,0.424282942,0.252881084,0.505829217,0.605215972,0.105025568,0.80540762,0.129302634,0.006231893,0.057768779,0.01695852,1.330089216,0.041709455,0.395124735,3.722645213,1.243755841,0.70062865,0.001428424,0.004625129,0.958590163,0.00061929,1.123993247,0.098420382,0.361701553
38,fda63c7144f342ab68b70364c4914373,1.397934177,1.213785907,1.064685338,0.523486411,0.526628764,17.7648725,0.218882049,0.224730993,1.124236718,0.614186524,0.425318269,0.250006097,0.502005323,0.606809257,0.105764003,0.805807423,0.129352698,0.006260805,0.058828821,0.017038504,1.328704983,0.041756207,0.393768433,3.736790929,1.230359652,0.700652118,0.001429431,0.004799856,0.959165007,0.00062308,1.121974313,0.098470995,0.359369368
38,8aea746e5df183bd0e985184d3317053,1.399998599,1.219680803,1.058241585,0.518901583,0.51889716,17.66554586,0.21905395,0.228590215,1.132948506,0.613656944,0.421776927,0.25011975,0.504182874,0.609277708,0.106144324,0.813852855,0.129231428,0.006222227,0.059199571,0.017009153,1.326943032,0.04171736,0.390195597,3.753633885,1.232916327,0.700189267,0.001453293,0.004566718,0.957476539,0.000624809,1.125712437,0.098509765,0.351367595
38,985934fe00eac933ed13dcd7f34ea321,1.4025755,1.215407885,1.053193017,0.52566093,0.529244847,17.56671206,0.219282706,0.220711806,1.138216484,0.616735068,0.424711808,0.252631446,0.50728374,0.606024152,0.105728782,0.806424535,0.129106192,0.006217236,0.059209064,0.016965101,1.331170059,0.04173108,0.388365092,3.744835232,1.219159206,0.700675783,0.001443645,0.004569517,0.959949456,0.000621551,1.130370119,0.098392295,0.356912034
38,6ba5184a6fd09be85564a0792d5560cf,1.391877947,1.221988402,1.047179957,0.529262734,0.525544085,17.55753793,0.21954687,0.227203754,1.130627902,0.61688552,0.423887106,0.255214796,0.504935271,0.605683061,0.105712487,0.805326613,0.129494371,0.006252683,0.058561312,0.016896264,1.332287422,0.041771348,0.387403269,3.737337826,1.20335757,0.701621856,0.001447417,0.004717174,0.959256435,0.000620024,1.127285655,0.098291099,0.367031754
38,bcae95db1a536a12fbebb987d32a1ee2,1.390765411,1.214826171,1.04539425,0.519659795,0.515047088,17.46143737,0.219819215,0.230387171,1.127390204,0.61370377,0.426557152,0.251975432,0.505313908,0.609273975,0.10566061,0.801430577,0.128943377,0.006281065,0.059332336,0.016869173,1.331218658,0.041759103,0.389873731,3.745188338,1.207737787,0.701576024,0.001441526,0.004652799,0.958375836,0.000622198,1.125643987,0.098130772,0.363184618
38,5c41f99754a3a8074da507bc333bfd8e,1.375126903,1.211834856,1.049268621,0.525785536,0.503834295,17.44077322,0.219845313,0.231391185,1.13456446,0.612729498,0.428184082,0.25297227,0.502526572,0.612295198,0.104839836,0.792381071,0.128729587,0.006237017,0.060387976,0.016953157,1.334861801,0.041825168,0.389678895,3.763043618,1.192416357,0.702496505,0.001446048,0.004876712,0.961225343,0.00061851,1.121950438,0.098239024,0.363997128
38,1b80a54622b822d0e81914482a1d5896,1.387683173,1.212766918,1.060957881,0.52640169,0.508833461,17.34673022,0.219294841,0.223807864,1.140176467,0.610472174,0.427523469,0.253628488,0.501760215,0.616117031,0.104492984,0.799391731,0.129119046,0.006262007,0.060474243,0.016984457,1.339343929,0.041903913,0.3892118,3.774438742,1.194485765,0.701971047,0.001463237,0.005143071,0.958996943,0.000616249,1.123563428,0.098168956,0.374538981
38,a7879da5f3b518eb467c8b9e8fb65039,1.397455363,1.209334689,1.068384963,0.532883297,0.498934487,17.35891979,0.218722641,0.232320925,1.129937687,0.610070207,0.42512075,0.255745856,0.498782186,0.61501177,0.105101378,0.796831953,0.128928576,0.006286935,0.059973525,0.016914336,1.345342932,0.04192205,0.391506785,3.777815637,1.188029323,0.701408382,0.001481909,0.005230185,0.962451313,0.000612368,1.122652625,0.098005381,0.364710123
38,3745ff3218b13a40c5236316da58cfda,1.402235726,1.216711133,1.070246345,0.521496885,0.508538264,17.27510905,0.219187679,0.236068426,1.127259457,0.612491542,0.422556956,0.257642738,0.501092319,0.617779889,0.105731876,0.803262981,0.128939973,0.006254676,0.061124545,0.016921518,1.343178383,0.041991001,0.389645372,3.780600068,1.185087747,0.701162487,0.001464045,0.005425991,0.965885287,0.000610716,1.121224963,0.098120516,0.365194863
38,ffed3bb58cafe018fdd8d58eacf3f584,1.399562805,1.221072196,1.056512471,0.53057569,0.503895678,17.21980064,0.218618359,0.24515533,1.122817837,0.609929714,0.421935216,0.258243219,0.499274355,0.615115446,0.105121579,0.811229756,0.128984392,0.006268164,0.062306219,0.016891067,1.335713546,0.042073859,0.388727679,3.77606748,1.203957779,0.700949878,0.001467673,0.005173988,0.962241953,0.000608233,1.12308188,0.097988557,0.362668203
38,510841751d5f7bcfd18b7c6ed349c75b,1.401293856,1.225187281,1.053520227,0.537652743,0.499645762,17.16901276,0.218817105,0.241588584,1.112802254,0.607921782,0.424630242,0.260789202,0.495277628,0.612826952,0.105662081,0.806699129,0.128778317,0.006233181,0.062825311,0.016879365,1.334723364,0.042039605,0.388404917,3.76369939,1.203406356,0.701866305,0.001453221,0.005182956,0.962438324,0.000611283,1.118938163,0.098000598,0.360425765
38,7c589f57d745211a7ad54c22568ebe24,1.412735104,1.221267259,1.057763459,0.532086756,0.493214338,17.10699219,0.218220665,0.237934367,1.118490417,0.605666785,0.42473395,0.259732018,0.494847215,0.613908058,0.105968582,0.800734591,0.129467688,0.006210374,0.061962911,0.016908636,1.330356979,0.041996204,0.392059107,3.75694698,1.218854835,0.701123487,0.001441799,0.005085016,0.959466108,0.000613155,1.114027926,0.098035549,0.370964854
38,615b6f5a346a04c588bfc89c58664ef1,1.39701789,1.220839365,1.064492136,0.536618168,0.484379994,17.01220858,0.218284194,0.249025486,1.108659971,0.602367048,0.427662701,0.255827828,0.495176957,0.610132682,0.106401371,0.801766044,0.129925371,0.00621457,0.061875758,0.016972069,1.325018766,0.042031705,0.394581162,3.774664387,1.228327896,0.702101486,0.001451438,0.005086962,0.958083716,0.00061106,1.108466443,0.098149791,0.360885447
38,61eee23d85734cba4cb0779b4d4274a4,1.403887453,1.220128961,1.06083122,0.54354403,0.473402522,16.9236907,0.218244018,0.256494557,1.114276119,0.605011167,0.425089055,0.253171204,0.49868773,0.607053225,0.107012518,0.810587206,0.130492587,0.006233924,0.061931806,0.017040894,1.33033146,0.042033766,0.394637569,3.792681245,1.241305227,0.702014087,0.0014398,0.005259455,0.960493522,0.000612105,1.10259199,0.098201185,0.368938975
38,f62999e052acc83c03d430fda4f4337f,1.388731614,1.220951136,1.071161598,0.546663863,0.463750824,17.01068353,0.218521394,0.263271142,1.124728075,0.602494029,0.428662474,0.249755897,0.49707833,0.610717176,0.107832787,0.807111826,0.130599631,0.006274327,0.060889298,0.017040835,1.336822561,0.041984937,0.396890371,3.795445146,1.223748842,0.70258459,0.001422368,0.00515683,0.962231227,0.000608806,1.100249345,0.098284214,0.374994642
38,a3f02c28710cf982ff3435b17350c8b7,1.38939188,1.214326687,1.08171984,0.540004357,0.472200247,17.08410147,0.218915574,0.258384592,1.121212278,0.601144325,0.430447714,0.248345275,0.495486734,0.608333185,0.108329908,0.813458239,0.13093046,0.006273966,0.059830175,0.017078557,1.34001673,0.042068356,0.395173265,3.801955413,1.23011839,0.702193163,0.001441528,0.005013882,0.965873961,0.000604853,1.097374422,0.098392735,0.370079441
38,e0da01aeee8d5e8ef9f81bd19f049327,1.374066098,1.206721026,1.07079974,0.537506583,0.473578438,17.08363783,0.219318068,0.266430937,1.126139657,0.599443157,0.432866676,0.251001467,0.494668402,0.608579681,0.108840971,0.812827305,0.130828727,0.006291879,0.061001738,0.017122068,1.346294183,0.042150347,0.392028531,3.820351458,1.242765213,0.702011155,0.001433165,0.004817449,0.965470965,0.000602584,1.094162945,0.09828635,0.3684568
38,f1ed2b9f8c75e75946b9aad41299df35,1.363315013,1.210651834,1.060002551,0.546427781,0.46888733,17.11119405,0.219311203,0.271749428,1.122571373,0.600477282,0.431437301,0.247296128,0.492432517,0.611937423,0.107945505,0.819144671,0.130949635,0.006249589,0.060281199,0.017128005,1.33892921,0.042152159,0.389848912,3.808263443,1.258216229,0.702949787,0.001454082,0.00455156,0.963877631,0.000601942,1.096632858,0.09830679,0.360237309
38,a435bb34a03f2debc03032600327ef44,1.377396796,1.208678599,1.047476281,0.551767402,0.473927967,17.03531175,0.219565578,0.278577788,1.13072143,0.598019886,0.435119526,0.249110037,0.492148251,0.612071856,0.107449013,0.828618499,0.130299541,0.006220578,0.060838307,0.017114522,1.336431983,0.042187989,0.387172731,3.820573967,1.242617314,0.701982513,0.001453186,0.004513354,0.966109508,0.000601522,1.092860724,0.098432019,0.351074209
38,fc7cb48fce8b6ef4bf63abdba40696dc,1.370945241,1.20575969,1.060316388,0.551343589,0.470636588,17.14758687,0.219685981,0.274710178,1.141126124,0.600067208,0.437331488,0.246030116,0.48978417,0.60985586,0.107527604,0.827436718,0.130477166,0.006262331,0.061096656,0.01707123,1.338788588,0.042269149,0.383984804,3.823476522,1.223653217,0.701668743,0.001454458,0.004296176,0.963547376,0.000601219,1.096789504,0.098326675,0.350501422
